Block Height,Tx Hash,Submission Time,Commit Time,Latency (ms)
3,1C8BF9C27DAFE1AB05061ED7B0C666BB4286F1D35DFA686CB0F61F58DEBC0C13,22:17:01.885,22:17:04.467,2581
3,FF7C8DA875284DD1502B2DC5CEE2781B1160181021743C3C3E6F9C597B38F530,22:17:01.888,22:17:04.467,2578
3,EACF14E569D5CC24A61BAA5A0E8254F50259B71EC67C60C69254F37D9DF491D4,22:17:01.892,22:17:04.467,2575
3,39BF9DE084BE12A292DBC31391616D8E4FF6E1A95B85C813CB91B4CF017FA835,22:17:01.896,22:17:04.468,2571
3,321468D0C7E0AEC4C020334196290A19E68834F0CD06209F8304404F84D88A6D,22:17:01.900,22:17:04.468,2567
3,846D5E8219FF91B001E2836040CF37C9C86FD73EC4224BF5234ED72E5C70EDB2,22:17:01.903,22:17:04.468,2564
3,B465109B406499204413F9B8BCBFC022DAEBE24596A195ABEF2ACAABCF030AAE,22:17:01.906,22:17:04.468,2561
3,53BA073E9855EE6C67C6C90DE35B439201748ECF300456F18739D9C4BBBAF1D2,22:17:01.910,22:17:04.468,2557
3,A06B4D847FD533E19A43F4E4ED452A7A6405BC5D4ACA60D877B6D8467AB26132,22:17:01.914,22:17:04.468,2553
3,4DC64F0661DBB37D21191F2FD4F4FB677132B4CAB754DAC43E33DB279830B610,22:17:01.918,22:17:04.468,2549
3,34516545BC4E0D672A71F7B19DD9B8F71BE8B813CE73A795D1C3B33DB1886B4E,22:17:01.922,22:17:04.468,2546
3,C570B6AA7CF6F090130A7A8EC7BDE0CFDC6F9A09AEDCA49B1D8F39F758F824C7,22:17:01.925,22:17:04.468,2543
3,33BAA763BFFFCE767239BF6A6648C899E072008311CA19D24EAC88015746CA0D,22:17:01.928,22:17:04.468,2539
3,57A397816A9DA8380F7A5B8714E969133C85405DB72D8D63F32A8C18DA55D736,22:17:01.931,22:17:04.468,2536
3,AC8E8D7F0ACE06FB0F5B9D5C2E6336ABE95C77A7DEA81C1C42DDC6A465FB4590,22:17:01.935,22:17:04.468,2533
3,A726EF7A55CBD0AD1569705F5E31C20B9F156BA58518E8B63A179719337D7308,22:17:01.938,22:17:04.468,2530
3,3C2CBB052F66146C5BCBD24E192A08D51E7CE085324BAF8716CCB09A2D0398C0,22:17:01.941,22:17:04.468,2527
3,45F912E9EA984DE04D906FD3520BD4C8096B97BC565E70490F894A815E840E6C,22:17:01.945,22:17:04.468,2523
3,9C573F926B2CDC3AD375B2E012A81E2064CF9604F319485FDEC09C2DB6204F2D,22:17:01.948,22:17:04.469,2520
3,A15E69F8D80E521A59E44FEFED93DC4AA932C15E740E8CC4B5617247A76D0D37,22:17:01.951,22:17:04.469,2517
3,375EF638C8F9846BD855143F29B534D8BB5A94A286E6DB3A42E6FD8345B5C721,22:17:01.954,22:17:04.469,2514
3,62C99AFE3041A0FEDD6A3044282A1D93E1E960A818931C48C20D27CA92546701,22:17:01.957,22:17:04.469,2511
3,F99CACB1625D3F775DA5E6959E64DD22DD16B3A29F8948DAE4CC7BCA96842D17,22:17:01.961,22:17:04.469,2508
3,0BF1E793749D50BE89876E317A3437C3B4A90C6ED03D894C81FC7E01537DFECC,22:17:01.964,22:17:04.469,2504
3,7E135AEBAAE9633B4D6FA0B0C5AB7ECBE69553F31F3BDA24324FAC4344EE871C,22:17:01.975,22:17:04.469,2493
3,B0F291D135EBAD4955AEE1E2F6726C72FB11525894F141B06D400D41E52828CD,22:17:01.969,22:17:04.469,2500
3,AB5ED698AEC8327156B1C2054AA43901B45CEF4FD7C85734F798BABE1106F526,22:17:01.972,22:17:04.469,2496
3,5BF6B19B29CE77CDB0A4E9A1C63929CD8F2F46E9068FC57D6BE19E18E559E3EC,22:17:01.979,22:17:04.469,2490
3,6D8B9BD7E3125FEBB26BFF3CD59C48D14596A2C99FB321012DEF421DE49A546A,22:17:01.983,22:17:04.469,2486
3,D8CA312E3234C5C3B9988179D4787854B9C9C89E82392AF6756491B4B3ACF34B,22:17:01.986,22:17:04.469,2482
3,6E02051125BE23A36022E4A7E793ABE68528C271F0D95C9D44CD8F8307C3A86F,22:17:01.990,22:17:04.469,2479
3,914882E1801291EE9B6772F8426D1676873CC3E35D21668D0C59C3595C60B934,22:17:01.995,22:17:04.469,2474
3,B0837287F94398D71E3B00163BAF428978AA0DDBF713ED7DED5FBDDA7C5F4FE2,22:17:01.999,22:17:04.469,2470
3,ADA54F008023C259C4811B3472457E8AC30F26F43D65F49188F04255B203F4B4,22:17:02.003,22:17:04.469,2466
3,D25DFF33C077D2901627BBDFAAC5BBACEC4A8F29C28B8CE0FDCA67D8E7B6395A,22:17:02.007,22:17:04.469,2462
3,B8B03E5506073DAD33BC0ECB3B1422C56D9D11AD4C73E24DB7F6D6851321D0CE,22:17:02.012,22:17:04.469,2457
3,46153872967759D4A955DCE5667713A38A6FDEE3546C29C9093DCA80CD6A4195,22:17:02.017,22:17:04.470,2452
3,A07097806D1D80716511B3B2CE02880291C3B54E884AFDD9E0A4C56C4D7CE314,22:17:02.023,22:17:04.470,2446
3,9277B48367A93FB90AEB640CF9634EEDEE222573872DDF8DF8A5244AB2949D0B,22:17:02.030,22:17:04.470,2440
3,6C877A071093178F821CEF658CFAB712C2FB08B2BEC9B15C89F4C9712129878B,22:17:02.033,22:17:04.470,2436
3,C5941CDC52CD1285F37896803801855C04D7AFD29FAF22ADFC09FE47B4F3C64F,22:17:02.037,22:17:04.470,2432
3,39C0D9F7EE6C2A7C8F24F20E13F04639B4EE7ABE21377EFB3C11765BAD199906,22:17:02.041,22:17:04.470,2428
3,EB7083E3386121A8EE32A020B30B5D1683D44BC6A8CB0389A128569F6D9178E8,22:17:02.045,22:17:04.470,2424
3,607F3FA97503B07514B56584E726BE2F3AFF15512B10972A824C68999D086F43,22:17:02.049,22:17:04.470,2420
3,1FE86817FF2530631050D27553973252647555D113571E6B0BF18317299C5B5D,22:17:02.054,22:17:04.470,2416
3,8A635EDD985E508D687C8945416D5B9A3995EFF89A7911C129027B3BD6A90C82,22:17:02.058,22:17:04.470,2411
3,7F1177AFA70F11F8994C00D40D4D36EB15BA1585ED891FF4239F3AC4BDC6A02B,22:17:02.062,22:17:04.470,2407
3,A59CB7B1C4AD20EBA5B85E9044FB5A8FA744CEC236EA953AE7FC9FB1FC5C8F83,22:17:02.066,22:17:04.470,2404
3,DBCAE80E244FB05D38E5323D77D4D57B197AF330AC6A9BA19949A740542BEF0A,22:17:02.070,22:17:04.470,2400
3,2B2D8F8AFD3F0916C4FBF73CE1BD76DFE30ADDE9940E693AAD2C3220AE16133A,22:17:02.074,22:17:04.470,2396
3,692BC03C8DFDFEC74627623B6DA9D11D8E09E6AED0BF1451EC8CAC54E4FA6DD7,22:17:02.085,22:17:04.470,2384
3,32BD2A125DB795AC7990EC3EC115CC4DD3AE81B1151A34667310407DBE439630,22:17:02.090,22:17:04.470,2380
3,51E9513B0D35D0C522690EA58706EBFBFC9D987126281DF1A9ECD985B3112F95,22:17:02.094,22:17:04.471,2376
3,E20C0FDF32481993BD29D321A19E3269063B7A678B2AF2B00C77D8A1C068881A,22:17:02.099,22:17:04.471,2371
3,D8414D08233CBB63E853CE73D3873753FC53BF759DB014E2EA6CADAA77751AFE,22:17:02.102,22:17:04.471,2368
3,C42F16CA9606F7E0EF251D978CE9F442AD96AB16359320C50659E361258C1A18,22:17:02.107,22:17:04.471,2363
3,1EDCA75F8440D68306F1488A464B4F73314B44AF6F5EB624B13A32EF6BDB7223,22:17:02.111,22:17:04.471,2359
3,364C2211E961BD8F6DD1114BA608CE345C24B884D5B622AA93C0AF822C9A4193,22:17:02.115,22:17:04.471,2355
3,8164218EB1D83E084E001C5E7FCDCE6A0F70E57B91E6B46A012EA9892461D5BA,22:17:02.120,22:17:04.471,2350
3,F6228FA25B9C607E088571806022F8501AB83D056EE8EDE75603CE2BD3153F6E,22:17:02.309,22:17:04.471,2161
3,470F20CF55D7E6230B84838B707988C9A80366B866B6C5212648E7B2BD42E782,22:17:02.315,22:17:04.471,2156
3,AA5F664DB37984E8D011B2F142D44120782F859520071AECAB5A6D5E46A341CF,22:17:02.320,22:17:04.471,2151
3,A71A3ECD06D416CD438C26E7C2FCAF531F41D67363751D6C762ACE7C3C651D1B,22:17:02.325,22:17:04.471,2146
3,97D14DFE9BE024E3E22D80AAE3CC9093FDFF51DF0B95285F501CDBDCAC054BF9,22:17:02.330,22:17:04.471,2140
3,B1BDF252BA42D41F1EEF4FBB3FE2E28E150B5C99A950343F5D0B596743BE71C5,22:17:02.346,22:17:04.471,2125
3,68386201C2D4E1A287B1AE924E54C51C925378EB8620A0F45BF241E3DAA0DE3E,22:17:02.352,22:17:04.471,2119
3,9643BED4387A253D3801CF0FB1251F92992821D35EC40C55093734420B6A8C3F,22:17:02.359,22:17:04.472,2112
3,9F3A944E86ADDB7C5BBC4835EC6E07E1D20DD412F473AFD545B92DB6F8D654B7,22:17:02.366,22:17:04.472,2106
3,3128AC56EA65D8CBCD4A70AC43864B41646855D6B8DC9E9CBC11824F65F55A57,22:17:02.372,22:17:04.472,2100
3,0CED2919ECE6A0C3972BEFB29B0C225420C3899B16CC748B5D0F67D23CE7B628,22:17:02.377,22:17:04.472,2094
3,5C0C7603E409D98950FD07AA231098881D47AA0FB83D4EF0E75CC4F6DCFAD6E6,22:17:02.384,22:17:04.472,2087
3,DF3AC5FE1649939EDD3DCD6D966E9DAA2F39980B990557B71BEFA5802285DBDC,22:17:02.390,22:17:04.472,2081
3,275990E0FB37C1D8A75CB525B2CAC174CAF5D2FB56B2417E73E0CAE1D5002EFB,22:17:02.397,22:17:04.472,2075
3,1448F569C473D169FD9C43931B85FC6752C0F98F2FF5087F50AFD3EF669FFD82,22:17:02.401,22:17:04.472,2070
3,680E0C6FAC3609ED4AB7F309095E40A4E74EF3E08DF645CC5582401A8FCE3ED6,22:17:02.406,22:17:04.472,2066
3,3EC63FBF9E396A11D7927CFD403A1A7E248BF22050C860C41322EBABE8BC5FC9,22:17:02.411,22:17:04.472,2061
3,7FBADEC06F142D9869989CBD26E412D27F4DAF6421C17B8D2BDFCC751ACE3764,22:17:02.418,22:17:04.472,2053
3,6F3ED2DE715350A97532DC3AF8DA833C02AED8990D08CBA66CCE982ADA2D05B1,22:17:02.425,22:17:04.472,2047
3,BE6096156B0BE152483DF41718BAA3BE672FF3CC989CEE02B233D1E8A6EA75A1,22:17:02.431,22:17:04.472,2041
3,3A78F0A1431071B42B9A60A18247982B18AE6DC9D03CF60F95E3B931319FD5A3,22:17:02.436,22:17:04.472,2036
3,0C94B842451ADC335903986F8C8D6F8DF71E73AA6505164335F914605E9ABDA6,22:17:02.441,22:17:04.473,2031
3,B2CCC1F061FEB8C28B0BF568B038C1A9502D46F55B8B0089840D2E38DAE6250D,22:17:02.444,22:17:04.473,2028
3,ADC2E1EB87CB7A4E39BF6EF88BC235F58196622DAC8BCF8D0DA25D9429D0AE1D,22:17:02.448,22:17:04.473,2024
3,75A98F1642F2ACC8AAC1E7E4A298D01DA9989D0E440B22F010CD6A029037DDE7,22:17:02.451,22:17:04.473,2021
3,EDC688F5EB3BC643561AC001540765A6F62F0A919D7E58FC16871E4621F101EB,22:17:02.456,22:17:04.473,2016
3,217811F419CE4FD79DDFFC0F9D21B21333A435E902A55425E7451DF46672F219,22:17:02.461,22:17:04.473,2011
3,48D535F37DC39878C497505E5C9659CB98B2DD89397F9907BFB86DC0AFA74CAB,22:17:02.465,22:17:04.473,2007
3,1D2F6B477B1346A7B0C07A2633A0101A6FC6B7198F0C58F1AB09E625C3C1A748,22:17:02.469,22:17:04.474,2004
3,BC41C596A398E0CC59B8B1E9B40E8075DB1AF386B8C9755D13C62799E5BEF00C,22:17:02.474,22:17:04.474,2000
3,D7744207E1B73FFA6C6D910B39CBBDDB392DCBB8CA36AC9ECFDA2F054D5C97E5,22:17:02.479,22:17:04.474,1995
3,CF8F110C415340F74402CE4AACA57716D16048E46F2B1F57343BBDC18C955B87,22:17:02.487,22:17:04.474,1986
3,B445094971BA738F58A01098CA6EF7F45D55F834B9AEE58EDC1C004B06750C1E,22:17:02.492,22:17:04.474,1981
3,3454709F27C00384C2913C13981BFBBBEBFE0E664A3872A38F9A2200EB7E477F,22:17:02.497,22:17:04.474,1977
3,5D5596098B6F7E7AB9CC1E0F34773630FD15ED0CF82C3FA84771B3E462400061,22:17:02.502,22:17:04.474,1972
3,312BE86284965138183D1482F633D397EACEB211A48DB5C8402667B536B414A0,22:17:02.506,22:17:04.474,1968
3,B27B917AABC4A95B1159AA6F737F20C9DA96147CA7B3991383C82702E0CEED59,22:17:02.510,22:17:04.474,1963
3,F2F5EAED635766A64F721BFE369F813539EE9D90898F54CB6CD04AE640B72E65,22:17:02.594,22:17:04.474,1879
3,3116F82CDCDF05BEF20D8108D3C55F853555492A86FFE70B718D8063405D48E9,22:17:02.636,22:17:04.474,1838
3,370D139C1C3E3FD0B1AB2B734D81918BE7EDEA42951064E9C0339BE2B46B8DDB,22:17:02.643,22:17:04.474,1831
3,3C8B3B3624750AC882B441DFD09B5FAD4F19918CDCB7115B67853B97715F0931,22:17:02.648,22:17:04.475,1826
3,A10BA5206F8761D7F7D9EE992244F2600F763768ADA87FDB508069EF85FAC9A7,22:17:02.653,22:17:04.475,1821
3,44B23A4F4827B78FB70E8AD5E0123C78DADAF1C93CDFAEACA5B86CD99D16F581,22:17:02.658,22:17:04.475,1816
3,F1C99C479D00158B6D66213A7A5A1DD75A6F75433802913065C815BC9E82463D,22:17:02.663,22:17:04.475,1811
3,A106DC39528224A6DFFA5251962B48ECCE69EF91E1C0FEF713C0C836357B3FD2,22:17:02.668,22:17:04.475,1807
3,C47322ADE816A394FFF23E9A76055CF03270BFE821A6AA233A0337909B017B16,22:17:02.672,22:17:04.475,1802
3,5C7B55F3DDD305730289FF8BB4405DA6DA7A17DFFC61064B6D12A29B20AFE5E3,22:17:02.677,22:17:04.475,1798
3,3DD0463BD1C0F4E9FD151622068EDA791E8250FD0BB70DF7A35553AA844E2054,22:17:02.682,22:17:04.475,1793
3,486758F2F3203092F83E958B700901EFC5606A6FD9753DE115AAC0ED5577A5E0,22:17:02.686,22:17:04.475,1788
3,20AFDE11E5948304A62AFCAD96DDED3EC4D5365058552E1ECF8C2C554ABEF68C,22:17:02.691,22:17:04.475,1783
3,933E43EC9A9D9AC1BB07FF8226F1ECE7DD563B86A4932CF741393D4EBE579A99,22:17:02.697,22:17:04.475,1777
3,CF65EFAAD91A0880B17081CB80A10ADA71F6FE9302D623DED50D1331DE7363EB,22:17:02.703,22:17:04.475,1772
3,B1BE3BD9B3D5F74391F23455B573A52803C43D17CA7448EE90BEE4E7EB0A3616,22:17:02.709,22:17:04.475,1766
3,0567CA309E1D142167B43E8396E5CBC1D7F025E37204E718EAAF81FF5D4EBEBA,22:17:02.715,22:17:04.475,1760
3,CF7E51DB68BE03BDC95D1DA3DC154FE3ECCA1B42D66B243CA91D338E9DD78A48,22:17:02.720,22:17:04.475,1754
3,B88EF4C37536C1A7431EFFC096F50341408D42880E3B00C26E87B8AD892AD95B,22:17:02.726,22:17:04.475,1749
3,1C9EA7BE98B9A5168DAAB1A70AD07B6FB049ABFB2E8190492E6203344D1489F4,22:17:02.730,22:17:04.475,1744
3,630D043050A094CE840E1C287FEAB7AA956146B8088EBA88C8F0EA8C1C229167,22:17:02.736,22:17:04.475,1739
3,755BB0F0CFFF2B0D2FE17187C298BC6E7CC77BE9218373F70A5094A3AE0ADEE0,22:17:02.741,22:17:04.475,1734
3,630411ED85A28A453C7CAE0E08595C512322B41A4046FE858A1D6322B2768BDF,22:17:02.746,22:17:04.475,1728
3,6B1F898B80F184C5A5403473D451ACBD832739766200C874E48C28A1B9E1A4AF,22:17:02.752,22:17:04.475,1723
3,FB86EB90228E0530D5420D5563776554868E18E353A5BC757EB24CA8642F7A6E,22:17:02.758,22:17:04.475,1717
3,AAF946B7FC9CF27E71CEB0080848272AF36D4C3D2AB4CBDFB2772523A579CD8A,22:17:02.762,22:17:04.475,1713
3,EE3A68BE9B29A7842DB06C8FD267654E976EB9F66832C12457E3CCE73BD5774F,22:17:02.767,22:17:04.476,1708
3,4E55E1A465528806A3F739E6A3DF6A569886A779280550DA8B1D78BC771E4206,22:17:02.771,22:17:04.476,1704
3,50B7FA052ED71FB220B13AD14740BAB8D0E7E49DDD1101FF0A447A6999C7D6C3,22:17:02.777,22:17:04.476,1699
3,0343D09857A5B638F5D6C8493314D45FDADDD6785DC994ADC7DFCDAF58578F1E,22:17:02.782,22:17:04.476,1693
3,D715C898E49DB9174BD944FC2262FEB50F4803A32C3E2F9A746801C563813FF3,22:17:02.786,22:17:04.476,1689
3,DB9E97B186FFAA7CF445D58B9050D404C415ADD3ACF945260715581CF22F2E2D,22:17:02.791,22:17:04.476,1684
3,613DF83421E01BC0BA67810B13C4925C3C18CB5B213EEC0F5611456F52A269A8,22:17:02.796,22:17:04.476,1680
4,24041A59615DFC9B11FE7A5ADD9045786A8FE392D0C9BE5A902B58076A1E9485,22:17:02.801,22:17:08.640,5838
4,8E721BCE6C9380682024DC060B808629225876E6D582C03805462D380945EEAF,22:17:02.808,22:17:08.640,5832
4,7DB26106AE7B4C68E69D2ED0220E96A4BFFB05970503CFC4A865689221D8B0EB,22:17:02.813,22:17:08.640,5827
4,7E7799AFD60EBD1E426FE91BD6AD0522B605B12661DADB579CD1FFC4CE38CFA0,22:17:02.817,22:17:08.640,5822
4,1AB4ADABD345CCC39AFCA63F151F68F8EB029DBBBB63292B1F8882360112A948,22:17:02.822,22:17:08.640,5818
4,28E059C5E03D39657535DC6CAA03E8F29AF8A8175A3B4F2815E4C60843E0790F,22:17:02.826,22:17:08.640,5813
4,EF0C5DFEDDE18EFAC7FAF641FE7DE10FBB2E9AAE445D59F4F234DB0CD5AFFA1A,22:17:02.831,22:17:08.640,5809
4,D61C1BF1501F437EE3BC589CEEB361C4E64BC16B06713064CC5EF89E937443AA,22:17:02.836,22:17:08.640,5804
4,14048949384CE6BECBF976B9A37E9162C5F224192820A0D470CD113784740FC9,22:17:02.840,22:17:08.640,5800
4,4469F4DAE80CCDC7699E212F64E6280770163D2B37B4D969C85CD0E6B6F9B388,22:17:02.845,22:17:08.640,5795
4,07A19571E8BC22FCD6775B7458D3B079F02B6043E2B8F4286954A21A3520B78C,22:17:02.849,22:17:08.641,5791
4,E4CADB387E8F6AA6DA9B61A75B9DD8F396ADEE82E94B071900C6A857A1328912,22:17:02.854,22:17:08.641,5786
4,B1F6AA526114E108DB21E5274FD3A047BA4B6F92F5B4D59E170EB8F263835E1F,22:17:02.859,22:17:08.641,5781
4,4F7E8D5B29F319BE134E34882F93F900392209A608F1652886538DD0CC7EB36A,22:17:02.863,22:17:08.641,5777
4,55EFDBDC47F8EFFCDD0E3B5119C995062DE30ED5D439AB6BB343D8229D0467F5,22:17:02.868,22:17:08.641,5772
4,51B39050E0C85189119C5CE461DB85A949FAE6623137B5261FB8791B0CDAB14B,22:17:02.872,22:17:08.641,5768
4,A96FCBD604F8FEC11BAD0528F0C5AD3315E7A81B27B88900652071D2E7DF5766,22:17:02.876,22:17:08.641,5764
4,86E7FA44AB79F2A751412E84602DA5B38F93297BF500004141C497A435AB77B0,22:17:02.880,22:17:08.641,5760
4,60A52DC0D4ABBCE857C6278FBA491A214D47E96D2F6AD3E3F57A5955FC18A398,22:17:02.885,22:17:08.641,5756
4,2DCCF3BF6BD3051F9A29515CCAA2D1AD1EF96B6D77B08EAF0D4BD4C6098FBF44,22:17:02.889,22:17:08.641,5752
4,A9F9BBC9FFEEF3C5F296C0E8472DEFA5E34C23F9739C56E30EAFB29B86F2A140,22:17:02.894,22:17:08.641,5747
4,6FE33628E6DA452BD4DE2EE300F4D621406B2302F4357EE5E75A278D1D49D647,22:17:02.900,22:17:08.641,5741
4,7512ACC43D586F1AD1C31376FDFA1AB9A9229A8BD0874A42D28F8C40D613B599,22:17:02.905,22:17:08.641,5736
4,EDFD375C911E76DD1D3BFDB1E6600C6EBA3CA96BD5AC03B1E8D8154EE13BD783,22:17:02.910,22:17:08.641,5731
4,4B4D39830AFBEB6D4118BD3AC3576BC312D68F16BD6264318F03722BB411607B,22:17:02.914,22:17:08.641,5727
4,3A9FC303AA9FD526C3B625607F983D82694F4AB13842FEA5B7D9DE8541058FF9,22:17:02.919,22:17:08.641,5722
4,9009D6734F7AB32CCB5E35A7E3C8BCCA2CAAF1B89D3947F7BB739A2378E5673E,22:17:02.924,22:17:08.641,5716
4,372EEBC9D3549A85F6CA52C5C5C886C91A249BE9844741C24C7AE40090D743D2,22:17:02.930,22:17:08.641,5711
4,7A503C041C2451FE1E544EA3E14C565F153A609EA4DF858D7A175FB760441665,22:17:02.935,22:17:08.641,5706
4,DF5E3F77415C4291B3E46ADF38EDA491322841D4383270CF88664F2F05AA0646,22:17:02.940,22:17:08.641,5701
4,DBBF8B2B882D889567E11C5CFEF83BB8852426F47F1B7BF0BCC2C667CEC153BB,22:17:02.944,22:17:08.641,5697
4,55686743A112BF3A462E429AAB41D6FA4080CB500DBF5AA0284EB8A7BE2052DB,22:17:02.948,22:17:08.641,5693
4,3A408D1D8E6AC1FB400FB306113AE868BB9B4CE400211D9973E7A772860F97E8,22:17:02.953,22:17:08.641,5688
4,B8C2CF21913E0F17092390041466DB05DB67BC783467704385FA6445AABC9301,22:17:02.957,22:17:08.641,5684
4,31AE84D02AF8DFC4A3893FD1521D46653F41F787231DDE0CB9D6B7045DEB27D5,22:17:02.966,22:17:08.642,5675
4,121B30290472885FC83FB8EC9A4CF95419344831460073747BBE7A62B631BD26,22:17:02.962,22:17:08.642,5679
4,7B8126E08CF3C695B022C371B6CA42636BBEAEBD28BF64CDDC20D46F1B21DADA,22:17:02.971,22:17:08.642,5670
4,7CEFC58016151DE882BE94CC588513A7C04F2C0DD7C1062357AF4DA164438E34,22:17:02.975,22:17:08.642,5666
4,5EC3DEF64090A458B073A245EFE8438C450172F247AE6C8AFCA422512CD982C9,22:17:02.979,22:17:08.642,5662
4,65A03A6576EF52358F81A5D3DD86D1C7855A219877A311FC8F87D52AF564458C,22:17:02.984,22:17:08.642,5657
4,318E1115AC2518D8A846E1090382C6D5ED33FC0A8D4DEB8C7C432494BE14A494,22:17:02.988,22:17:08.642,5653
4,05FC91B0C3977C17186A8FEFF592BB440EA6241DE72BC21086A69FEE5F77D085,22:17:02.993,22:17:08.642,5649
4,C22787330923414B5780C229E28D2238F660E4C010B82D300FDFA74C1318C7A8,22:17:02.998,22:17:08.642,5644
4,3520E9622CB435F2D02FC0FAE7A4818D3617EFFB3AD3F27DF6809FD396A18AA4,22:17:03.003,22:17:08.642,5638
4,50E776979F7E35298786A1CC468DA9EDE91148EAACE2E1DD2E9DAE2C7B32C254,22:17:03.010,22:17:08.642,5632
4,6C0D78E8A785DFF94C884EAF0642DE206FD36CF3A8DDEE716AFCCCA594530AA8,22:17:03.016,22:17:08.642,5625
4,C821A2F8423660C87C77AF9297EEFBD7809740A67AFF11E0FD562562D1BD4BCE,22:17:03.025,22:17:08.642,5617
4,330FDEA21F183C5132A24DF2D979FD39B6C6E3EFB6FBF01B385BBD27B3C64F9B,22:17:03.031,22:17:08.642,5610
4,F81DAB101ABED808D1D27043ACAA52328C5A48FDDAB115B70E26B28AAD06DC8E,22:17:03.037,22:17:08.642,5605
4,A5AE83AC8ACEC45F652B645568E37C56C86368A3C75FE2640168F337643680C6,22:17:03.042,22:17:08.642,5600
4,9CD4306FC2C65886AD055BD8429017F95F2E56FBEE437AFF59D196C61ECDD153,22:17:03.047,22:17:08.642,5594
4,C3FCE6915C35AF54D7E0D1CA7F125DC6C1F66AA8D63B95326F61B6F0802FC286,22:17:03.054,22:17:08.642,5588
4,A68037D2682648C9B1B28D036CA80736682B1DD3F9777533E3FFCF283EABBD0F,22:17:03.062,22:17:08.642,5580
4,2AEC2BB9834D626F35BB41354050AE88AE16F71AEF00B3C7DDA5A0A52818261A,22:17:03.066,22:17:08.642,5575
4,04079FFDDF8D70DE54DF7592B0AE8D4953610F0F3FC36D7A7EFA172664E57289,22:17:03.070,22:17:08.642,5572
4,1CD279C9AAB7637F792BBB6985622B5877F86F9932F592C9AA1BA8BC2E006B54,22:17:03.074,22:17:08.642,5568
4,A14E12E87E0F9437A0D3D8F9B1788EBF03D1119E37159DDD76176ED81A6D776E,22:17:03.078,22:17:08.642,5564
4,0441C1740766D49BAD69391B9B2FE5B14E723636B9D111C0B2C4E9C6BD281C17,22:17:03.081,22:17:08.642,5561
4,64B2DBB6820A6872AA6FD89A14D6EC1CE83F8D5026E3D09667768DD41942758E,22:17:03.085,22:17:08.643,5557
4,C49FA452AD9E5C79F0BE30F8C9E4DC0001500F7E068DFCD742CF29C3C2280DD8,22:17:03.088,22:17:08.643,5554
4,350C3DB794A79DAF5FC800E2BC0F4EA9AA86AC61255305DDB969BDD199F2E8E2,22:17:03.092,22:17:08.643,5550
4,14D47B01A878DA97D198BBDAE39607D2F8617E84E4A2C75E1343F62C1147AF62,22:17:03.096,22:17:08.643,5547
4,D5A0734865BBBE8A5D44235DEDE38EE4FCE24FE31290CFE27E49C7D81485C83E,22:17:03.099,22:17:08.643,5543
4,B2CA0B6DB1CD63CBC073EC445BB3AD52B61898772347FC5E5A385AE94F2E8575,22:17:03.102,22:17:08.643,5540
4,966687BF0344FB49ACB7B1642146C1E915D4D380B16C4BC39C53AAC9375D6A53,22:17:03.106,22:17:08.643,5536
4,DDFBBC66C9F4328478A32831128DEC929772F375F6529593CC3351D8BCA83549,22:17:03.110,22:17:08.643,5533
4,B01158631D53A3E6932838A2728CC62AF450782AFD0302CD063E371C31E03A98,22:17:03.114,22:17:08.643,5528
4,E2DDBD7359673043A9F43E28F07A325B74FDECE476A869022B5885AE558979B9,22:17:03.119,22:17:08.643,5524
4,36984788AB2B479E6A07D883747E1EF83A4503FBCF9DC4C9582A8222B5045DD4,22:17:03.124,22:17:08.643,5519
4,59888D6916E3F0B045D37D715374DE60299A8FEA872CBBC8BD26F20311222763,22:17:03.128,22:17:08.643,5515
4,33E46E919E0670567E6A4B51F71CF391F5F35890E2464AAE1A20D11604FE8324,22:17:03.132,22:17:08.643,5510
4,44FEEC8513CF67A841800D79507EFE651744FED4CF6DC72D6799334023D147F6,22:17:03.136,22:17:08.643,5507
4,0DC6DBA43864AA3988A7315DB7B8CF8165681295712CDB21F82B906700F0B6F1,22:17:03.139,22:17:08.643,5503
4,27A89F47F5D799C20EE7B11BA3D557322E843C18423DE2FA87B262702FAD107D,22:17:03.142,22:17:08.643,5500
4,3B028291458D1DA988B32AC0ADB479A7090A8EE7E2D3EDAE01046BB46F876EF2,22:17:03.146,22:17:08.643,5497
4,1F28807AE4B146948A048857B2D2D554AFF7C33489CEBA2F58FC4ADA8A136FDE,22:17:03.149,22:17:08.643,5493
4,F040A238EB3FA469D108AA17F04BE167FD139CCDD4553A65FDBF8EA46966816C,22:17:03.153,22:17:08.643,5489
4,B36073F9EFFBED2DA7E151B44376C9F9DB42A90EF5058FA5752D83F9D288FE27,22:17:03.157,22:17:08.643,5485
4,BA6C6380B94B579D02FF62FC82895FC4A39989CD5A637E0CE40A6B40D1F3DCA6,22:17:03.161,22:17:08.643,5482
4,DC90D55EA9D916D5FCB2080B01FB08521EED56E7A53D6BA305287ADABA9716F7,22:17:03.164,22:17:08.643,5478
4,090A81CCF2B585F743A8FB4AAF74EC46A0EF937708B6C28FF13FB3190A9FE13F,22:17:03.167,22:17:08.643,5475
4,E27071AA570F759B88FF2D90D99CD1C7FF07B511696689A7550E0AA5522D4E46,22:17:03.171,22:17:08.643,5472
4,477E5B5D190F9278AA8EF643FD8900678C3511D3DB657B53CC1305FD559137A3,22:17:03.174,22:17:08.643,5469
